"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"JPN","QGDP","TOT","PC_CHGPP","Q","1990-Q1",-0.475764,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1990-Q2",3.15397,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1990-Q3",1.676742,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1990-Q4",-0.18998,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1991-Q1",0.871317,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1991-Q2",1.186411,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1991-Q3",-0.221379,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1991-Q4",0.702333,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1992-Q1",0.031101,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1992-Q2",0.350154,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1992-Q3",0.117665,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1992-Q4",-0.637501,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1993-Q1",1.126858,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1993-Q2",-0.633146,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1993-Q3",-0.717862,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1993-Q4",0.630002,"E"
"JPN","QGDP","TOT","PC_CHGPP","Q","1994-Q1",0.828265,
"JPN","QGDP","TOT","PC_CHGPP","Q","1994-Q2",-0.519593,
"JPN","QGDP","TOT","PC_CHGPP","Q","1994-Q3",1.273017,
"JPN","QGDP","TOT","PC_CHGPP","Q","1994-Q4",-0.473698,
"JPN","QGDP","TOT","PC_CHGPP","Q","1995-Q1",1.018812,
"JPN","QGDP","TOT","PC_CHGPP","Q","1995-Q2",1.236435,
"JPN","QGDP","TOT","PC_CHGPP","Q","1995-Q3",1.113825,
"JPN","QGDP","TOT","PC_CHGPP","Q","1995-Q4",0.22554,
"JPN","QGDP","TOT","PC_CHGPP","Q","1996-Q1",0.956535,
"JPN","QGDP","TOT","PC_CHGPP","Q","1996-Q2",1.127242,
"JPN","QGDP","TOT","PC_CHGPP","Q","1996-Q3",-0.030918,
"JPN","QGDP","TOT","PC_CHGPP","Q","1996-Q4",1.144706,
"JPN","QGDP","TOT","PC_CHGPP","Q","1997-Q1",0.361508,
"JPN","QGDP","TOT","PC_CHGPP","Q","1997-Q2",-0.75147,
"JPN","QGDP","TOT","PC_CHGPP","Q","1997-Q3",0.322833,
"JPN","QGDP","TOT","PC_CHGPP","Q","1997-Q4",0.049608,
"JPN","QGDP","TOT","PC_CHGPP","Q","1998-Q1",-1.198121,
"JPN","QGDP","TOT","PC_CHGPP","Q","1998-Q2",-0.378362,
"JPN","QGDP","TOT","PC_CHGPP","Q","1998-Q3",0.155985,
"JPN","QGDP","TOT","PC_CHGPP","Q","1998-Q4",0.862836,
"JPN","QGDP","TOT","PC_CHGPP","Q","1999-Q1",-1.375127,
"JPN","QGDP","TOT","PC_CHGPP","Q","1999-Q2",0.485954,
"JPN","QGDP","TOT","PC_CHGPP","Q","1999-Q3",0.476946,
"JPN","QGDP","TOT","PC_CHGPP","Q","1999-Q4",-0.003368,
"JPN","QGDP","TOT","PC_CHGPP","Q","2000-Q1",1.940385,
"JPN","QGDP","TOT","PC_CHGPP","Q","2000-Q2",0.213746,
"JPN","QGDP","TOT","PC_CHGPP","Q","2000-Q3",0.078197,
"JPN","QGDP","TOT","PC_CHGPP","Q","2000-Q4",0.944911,
"JPN","QGDP","TOT","PC_CHGPP","Q","2001-Q1",0.579062,
"JPN","QGDP","TOT","PC_CHGPP","Q","2001-Q2",-0.470804,
"JPN","QGDP","TOT","PC_CHGPP","Q","2001-Q3",-1.117179,
"JPN","QGDP","TOT","PC_CHGPP","Q","2001-Q4",-0.254263,
"JPN","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.105078,
"JPN","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.78826,
"JPN","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.387599,
"JPN","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.271772,
"JPN","QGDP","TOT","PC_CHGPP","Q","2003-Q1",-0.114684,
"JPN","QGDP","TOT","PC_CHGPP","Q","2003-Q2",0.803644,
"JPN","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.397927,
"JPN","QGDP","TOT","PC_CHGPP","Q","2003-Q4",1.116609,
"JPN","QGDP","TOT","PC_CHGPP","Q","2004-Q1",0.776824,
"JPN","QGDP","TOT","PC_CHGPP","Q","2004-Q2",-0.036999,
"JPN","QGDP","TOT","PC_CHGPP","Q","2004-Q3",0.523091,
"JPN","QGDP","TOT","PC_CHGPP","Q","2004-Q4",-0.264218,
"JPN","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.481926,
"JPN","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.778001,
"JPN","QGDP","TOT","PC_CHGPP","Q","2005-Q3",0.959218,
"JPN","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.20849,
"JPN","QGDP","TOT","PC_CHGPP","Q","2006-Q1",0.071343,
"JPN","QGDP","TOT","PC_CHGPP","Q","2006-Q2",0.353446,
"JPN","QGDP","TOT","PC_CHGPP","Q","2006-Q3",-0.1672,
"JPN","QGDP","TOT","PC_CHGPP","Q","2006-Q4",1.211092,
"JPN","QGDP","TOT","PC_CHGPP","Q","2007-Q1",0.735166,
"JPN","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.127331,
"JPN","QGDP","TOT","PC_CHGPP","Q","2007-Q3",-0.450897,
"JPN","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.494408,
"JPN","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.306037,
"JPN","QGDP","TOT","PC_CHGPP","Q","2008-Q2",-0.498517,
"JPN","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-1.282828,
"JPN","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-2.27026,
"JPN","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-4.887624,
"JPN","QGDP","TOT","PC_CHGPP","Q","2009-Q2",2.110863,
"JPN","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.02163,
"JPN","QGDP","TOT","PC_CHGPP","Q","2009-Q4",1.441727,
"JPN","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.870251,
"JPN","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.243934,
"JPN","QGDP","TOT","PC_CHGPP","Q","2010-Q3",1.82102,
"JPN","QGDP","TOT","PC_CHGPP","Q","2010-Q4",-0.724399,
"JPN","QGDP","TOT","PC_CHGPP","Q","2011-Q1",-1.539407,
"JPN","QGDP","TOT","PC_CHGPP","Q","2011-Q2",-0.504894,
"JPN","QGDP","TOT","PC_CHGPP","Q","2011-Q3",2.437713,
"JPN","QGDP","TOT","PC_CHGPP","Q","2011-Q4",-0.141833,
"JPN","QGDP","TOT","PC_CHGPP","Q","2012-Q1",1.146248,
"JPN","QGDP","TOT","PC_CHGPP","Q","2012-Q2",-0.633774,
"JPN","QGDP","TOT","PC_CHGPP","Q","2012-Q3",-0.380369,
"JPN","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.209662,
"JPN","QGDP","TOT","PC_CHGPP","Q","2013-Q1",1.143509,
"JPN","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.902107,
"JPN","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.78417,
"JPN","QGDP","TOT","PC_CHGPP","Q","2013-Q4",-0.039703,
"JPN","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.884626,
"JPN","QGDP","TOT","PC_CHGPP","Q","2014-Q2",-1.753505,
"JPN","QGDP","TOT","PC_CHGPP","Q","2014-Q3",-0.021238,
"JPN","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.635923,
"JPN","QGDP","TOT","PC_CHGPP","Q","2015-Q1",1.350907,
"JPN","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.054444,
"JPN","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.098904,
"JPN","QGDP","TOT","PC_CHGPP","Q","2015-Q4",-0.280389,
"JPN","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.66701,
"JPN","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.323013,
"JPN","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.231543,
"JPN","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.266611,
"JPN","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.470985,
"JPN","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.585711,
"JPN","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.588166,
"JPN","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.400492,
"OECD","QGDP","TOT","PC_CHGPP","Q","1965-Q4",1.714623,
"OECD","QGDP","TOT","PC_CHGPP","Q","1966-Q1",1.651436,
"OECD","QGDP","TOT","PC_CHGPP","Q","1966-Q2",1.261901,
"OECD","QGDP","TOT","PC_CHGPP","Q","1966-Q3",0.984381,
"OECD","QGDP","TOT","PC_CHGPP","Q","1966-Q4",0.633639,
"OECD","QGDP","TOT","PC_CHGPP","Q","1967-Q1",1.100677,
"OECD","QGDP","TOT","PC_CHGPP","Q","1967-Q2",0.761743,
"OECD","QGDP","TOT","PC_CHGPP","Q","1967-Q3",1.273091,
"OECD","QGDP","TOT","PC_CHGPP","Q","1967-Q4",1.052608,
"OECD","QGDP","TOT","PC_CHGPP","Q","1968-Q1",1.85558,
"OECD","QGDP","TOT","PC_CHGPP","Q","1968-Q2",1.144498,
"OECD","QGDP","TOT","PC_CHGPP","Q","1968-Q3",1.967314,
"OECD","QGDP","TOT","PC_CHGPP","Q","1968-Q4",1.59107,
"OECD","QGDP","TOT","PC_CHGPP","Q","1969-Q1",1.290839,
"OECD","QGDP","TOT","PC_CHGPP","Q","1969-Q2",1.161354,
"OECD","QGDP","TOT","PC_CHGPP","Q","1969-Q3",1.251281,
"OECD","QGDP","TOT","PC_CHGPP","Q","1969-Q4",0.698389,
"OECD","QGDP","TOT","PC_CHGPP","Q","1970-Q1",0.831718,
"OECD","QGDP","TOT","PC_CHGPP","Q","1970-Q2",1.184565,
"OECD","QGDP","TOT","PC_CHGPP","Q","1970-Q3",1.341335,
"OECD","QGDP","TOT","PC_CHGPP","Q","1970-Q4",0.065635,
"OECD","QGDP","TOT","PC_CHGPP","Q","1971-Q1",0.853521,
"OECD","QGDP","TOT","PC_CHGPP","Q","1971-Q2",1.216365,
"OECD","QGDP","TOT","PC_CHGPP","Q","1971-Q3",1.3326,
"OECD","QGDP","TOT","PC_CHGPP","Q","1971-Q4",0.546471,
"OECD","QGDP","TOT","PC_CHGPP","Q","1972-Q1",1.514282,
"OECD","QGDP","TOT","PC_CHGPP","Q","1972-Q2",1.806535,
"OECD","QGDP","TOT","PC_CHGPP","Q","1972-Q3",1.264933,
"OECD","QGDP","TOT","PC_CHGPP","Q","1972-Q4",1.730949,
"OECD","QGDP","TOT","PC_CHGPP","Q","1973-Q1",2.316601,
"OECD","QGDP","TOT","PC_CHGPP","Q","1973-Q2",1.093619,
"OECD","QGDP","TOT","PC_CHGPP","Q","1973-Q3",0.321886,
"OECD","QGDP","TOT","PC_CHGPP","Q","1973-Q4",1.126234,
"OECD","QGDP","TOT","PC_CHGPP","Q","1974-Q1",-0.454787,
"OECD","QGDP","TOT","PC_CHGPP","Q","1974-Q2",0.478411,
"OECD","QGDP","TOT","PC_CHGPP","Q","1974-Q3",-0.005434,
"OECD","QGDP","TOT","PC_CHGPP","Q","1974-Q4",-0.623203,
"OECD","QGDP","TOT","PC_CHGPP","Q","1975-Q1",-0.544525,
"OECD","QGDP","TOT","PC_CHGPP","Q","1975-Q2",0.509453,
"OECD","QGDP","TOT","PC_CHGPP","Q","1975-Q3",1.06491,
"OECD","QGDP","TOT","PC_CHGPP","Q","1975-Q4",1.359193,
"OECD","QGDP","TOT","PC_CHGPP","Q","1976-Q1",1.632559,
"OECD","QGDP","TOT","PC_CHGPP","Q","1976-Q2",1.001917,
"OECD","QGDP","TOT","PC_CHGPP","Q","1976-Q3",0.855431,
"OECD","QGDP","TOT","PC_CHGPP","Q","1976-Q4",0.960218,
"OECD","QGDP","TOT","PC_CHGPP","Q","1977-Q1",0.900236,
"OECD","QGDP","TOT","PC_CHGPP","Q","1977-Q2",0.843602,
"OECD","QGDP","TOT","PC_CHGPP","Q","1977-Q3",0.859347,
"OECD","QGDP","TOT","PC_CHGPP","Q","1977-Q4",0.781704,
"OECD","QGDP","TOT","PC_CHGPP","Q","1978-Q1",0.822169,
"OECD","QGDP","TOT","PC_CHGPP","Q","1978-Q2",1.997576,
"OECD","QGDP","TOT","PC_CHGPP","Q","1978-Q3",0.868062,
"OECD","QGDP","TOT","PC_CHGPP","Q","1978-Q4",1.271017,
"OECD","QGDP","TOT","PC_CHGPP","Q","1979-Q1",0.541203,
"OECD","QGDP","TOT","PC_CHGPP","Q","1979-Q2",1.235571,
"OECD","QGDP","TOT","PC_CHGPP","Q","1979-Q3",0.510325,
"OECD","QGDP","TOT","PC_CHGPP","Q","1979-Q4",0.703033,
"OECD","QGDP","TOT","PC_CHGPP","Q","1980-Q1",0.565783,
"OECD","QGDP","TOT","PC_CHGPP","Q","1980-Q2",-1.056463,
"OECD","QGDP","TOT","PC_CHGPP","Q","1980-Q3",0.26074,
"OECD","QGDP","TOT","PC_CHGPP","Q","1980-Q4",1.194633,
"OECD","QGDP","TOT","PC_CHGPP","Q","1981-Q1",1.055606,
"OECD","QGDP","TOT","PC_CHGPP","Q","1981-Q2",0.169857,
"OECD","QGDP","TOT","PC_CHGPP","Q","1981-Q3",0.587798,
"OECD","QGDP","TOT","PC_CHGPP","Q","1981-Q4",-0.108022,
"OECD","QGDP","TOT","PC_CHGPP","Q","1982-Q1",-0.348671,
"OECD","QGDP","TOT","PC_CHGPP","Q","1982-Q2",0.252567,
"OECD","QGDP","TOT","PC_CHGPP","Q","1982-Q3",-0.1634,
"OECD","QGDP","TOT","PC_CHGPP","Q","1982-Q4",0.183647,
"OECD","QGDP","TOT","PC_CHGPP","Q","1983-Q1",0.74961,
"OECD","QGDP","TOT","PC_CHGPP","Q","1983-Q2",1.10885,
"OECD","QGDP","TOT","PC_CHGPP","Q","1983-Q3",1.274934,
"OECD","QGDP","TOT","PC_CHGPP","Q","1983-Q4",1.4435,
"OECD","QGDP","TOT","PC_CHGPP","Q","1984-Q1",1.408121,
"OECD","QGDP","TOT","PC_CHGPP","Q","1984-Q2",0.657563,
"OECD","QGDP","TOT","PC_CHGPP","Q","1984-Q3",1.224483,
"OECD","QGDP","TOT","PC_CHGPP","Q","1984-Q4",0.638508,
"OECD","QGDP","TOT","PC_CHGPP","Q","1985-Q1",0.941208,
"OECD","QGDP","TOT","PC_CHGPP","Q","1985-Q2",1.071034,
"OECD","QGDP","TOT","PC_CHGPP","Q","1985-Q3",1.171563,
"OECD","QGDP","TOT","PC_CHGPP","Q","1985-Q4",0.79218,
"OECD","QGDP","TOT","PC_CHGPP","Q","1986-Q1",0.421303,
"OECD","QGDP","TOT","PC_CHGPP","Q","1986-Q2",0.600931,
"OECD","QGDP","TOT","PC_CHGPP","Q","1986-Q3",0.652338,
"OECD","QGDP","TOT","PC_CHGPP","Q","1986-Q4",0.581171,
"OECD","QGDP","TOT","PC_CHGPP","Q","1987-Q1",0.263883,
"OECD","QGDP","TOT","PC_CHGPP","Q","1987-Q2",1.588461,
"OECD","QGDP","TOT","PC_CHGPP","Q","1987-Q3",1.118673,
"OECD","QGDP","TOT","PC_CHGPP","Q","1987-Q4",1.779942,
"OECD","QGDP","TOT","PC_CHGPP","Q","1988-Q1",0.733479,
"OECD","QGDP","TOT","PC_CHGPP","Q","1988-Q2",0.781101,
"OECD","QGDP","TOT","PC_CHGPP","Q","1988-Q3",1.018383,
"OECD","QGDP","TOT","PC_CHGPP","Q","1988-Q4",1.128144,
"OECD","QGDP","TOT","PC_CHGPP","Q","1989-Q1",1.251899,
"OECD","QGDP","TOT","PC_CHGPP","Q","1989-Q2",0.393654,
"OECD","QGDP","TOT","PC_CHGPP","Q","1989-Q3",0.941112,
"OECD","QGDP","TOT","PC_CHGPP","Q","1989-Q4",0.862111,
"OECD","QGDP","TOT","PC_CHGPP","Q","1990-Q1",1.016926,
"OECD","QGDP","TOT","PC_CHGPP","Q","1990-Q2",0.866272,
"OECD","QGDP","TOT","PC_CHGPP","Q","1990-Q3",0.273384,
"OECD","QGDP","TOT","PC_CHGPP","Q","1990-Q4",0.225002,
"OECD","QGDP","TOT","PC_CHGPP","Q","1991-Q1",0.038351,
"OECD","QGDP","TOT","PC_CHGPP","Q","1991-Q2",0.592905,
"OECD","QGDP","TOT","PC_CHGPP","Q","1991-Q3",0.222049,
"OECD","QGDP","TOT","PC_CHGPP","Q","1991-Q4",0.625949,
"OECD","QGDP","TOT","PC_CHGPP","Q","1992-Q1",0.850491,
"OECD","QGDP","TOT","PC_CHGPP","Q","1992-Q2",0.3024,
"OECD","QGDP","TOT","PC_CHGPP","Q","1992-Q3",0.500991,
"OECD","QGDP","TOT","PC_CHGPP","Q","1992-Q4",0.237535,
"OECD","QGDP","TOT","PC_CHGPP","Q","1993-Q1",0.157119,
"OECD","QGDP","TOT","PC_CHGPP","Q","1993-Q2",0.404804,
"OECD","QGDP","TOT","PC_CHGPP","Q","1993-Q3",0.383503,
"OECD","QGDP","TOT","PC_CHGPP","Q","1993-Q4",0.831047,
"OECD","QGDP","TOT","PC_CHGPP","Q","1994-Q1",0.876408,
"OECD","QGDP","TOT","PC_CHGPP","Q","1994-Q2",0.554544,
"OECD","QGDP","TOT","PC_CHGPP","Q","1994-Q3",0.909415,
"OECD","QGDP","TOT","PC_CHGPP","Q","1994-Q4",0.876845,
"OECD","QGDP","TOT","PC_CHGPP","Q","1995-Q1",0.288359,
"OECD","QGDP","TOT","PC_CHGPP","Q","1995-Q2",0.395985,
"OECD","QGDP","TOT","PC_CHGPP","Q","1995-Q3",0.833407,
"OECD","QGDP","TOT","PC_CHGPP","Q","1995-Q4",0.538495,
"OECD","QGDP","TOT","PC_CHGPP","Q","1996-Q1",0.676971,
"OECD","QGDP","TOT","PC_CHGPP","Q","1996-Q2",1.118049,
"OECD","QGDP","TOT","PC_CHGPP","Q","1996-Q3",0.708319,
"OECD","QGDP","TOT","PC_CHGPP","Q","1996-Q4",0.927281,
"OECD","QGDP","TOT","PC_CHGPP","Q","1997-Q1",0.645465,
"OECD","QGDP","TOT","PC_CHGPP","Q","1997-Q2",1.190685,
"OECD","QGDP","TOT","PC_CHGPP","Q","1997-Q3",0.924594,
"OECD","QGDP","TOT","PC_CHGPP","Q","1997-Q4",0.93154,
"OECD","QGDP","TOT","PC_CHGPP","Q","1998-Q1",0.572921,
"OECD","QGDP","TOT","PC_CHGPP","Q","1998-Q2",0.506468,
"OECD","QGDP","TOT","PC_CHGPP","Q","1998-Q3",0.827679,
"OECD","QGDP","TOT","PC_CHGPP","Q","1998-Q4",0.847815,
"OECD","QGDP","TOT","PC_CHGPP","Q","1999-Q1",0.600007,
"OECD","QGDP","TOT","PC_CHGPP","Q","1999-Q2",0.786227,
"OECD","QGDP","TOT","PC_CHGPP","Q","1999-Q3",1.170209,
"OECD","QGDP","TOT","PC_CHGPP","Q","1999-Q4",1.349767,
"OECD","QGDP","TOT","PC_CHGPP","Q","2000-Q1",0.955607,
"OECD","QGDP","TOT","PC_CHGPP","Q","2000-Q2",1.294186,
"OECD","QGDP","TOT","PC_CHGPP","Q","2000-Q3",0.476968,
"OECD","QGDP","TOT","PC_CHGPP","Q","2000-Q4",0.537483,
"OECD","QGDP","TOT","PC_CHGPP","Q","2001-Q1",0.218915,
"OECD","QGDP","TOT","PC_CHGPP","Q","2001-Q2",0.191804,
"OECD","QGDP","TOT","PC_CHGPP","Q","2001-Q3",-0.057848,
"OECD","QGDP","TOT","PC_CHGPP","Q","2001-Q4",0.170753,
"OECD","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.636711,
"OECD","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.713852,
"OECD","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.549326,
"OECD","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.273365,
"OECD","QGDP","TOT","PC_CHGPP","Q","2003-Q1",0.207099,
"OECD","QGDP","TOT","PC_CHGPP","Q","2003-Q2",0.540378,
"OECD","QGDP","TOT","PC_CHGPP","Q","2003-Q3",1.04762,
"OECD","QGDP","TOT","PC_CHGPP","Q","2003-Q4",1.067895,
"OECD","QGDP","TOT","PC_CHGPP","Q","2004-Q1",0.80591,
"OECD","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.649072,
"OECD","QGDP","TOT","PC_CHGPP","Q","2004-Q3",0.578374,
"OECD","QGDP","TOT","PC_CHGPP","Q","2004-Q4",0.58864,
"OECD","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.751613,
"OECD","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.698437,
"OECD","QGDP","TOT","PC_CHGPP","Q","2005-Q3",0.913004,
"OECD","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.768805,
"OECD","QGDP","TOT","PC_CHGPP","Q","2006-Q1",0.978652,
"OECD","QGDP","TOT","PC_CHGPP","Q","2006-Q2",0.674717,
"OECD","QGDP","TOT","PC_CHGPP","Q","2006-Q3",0.316833,
"OECD","QGDP","TOT","PC_CHGPP","Q","2006-Q4",0.920823,
"OECD","QGDP","TOT","PC_CHGPP","Q","2007-Q1",0.658036,
"OECD","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.648575,
"OECD","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.489891,
"OECD","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.667527,
"OECD","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.122096,
"OECD","QGDP","TOT","PC_CHGPP","Q","2008-Q2",-0.072097,
"OECD","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.568272,
"OECD","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-1.882594,
"OECD","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-2.323959,
"OECD","QGDP","TOT","PC_CHGPP","Q","2009-Q2",0.099729,
"OECD","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.507702,
"OECD","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.905498,
"OECD","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.649319,
"OECD","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.050754,
"OECD","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.779862,
"OECD","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.601251,
"OECD","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.175102,
"OECD","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.409352,
"OECD","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.62364,
"OECD","QGDP","TOT","PC_CHGPP","Q","2011-Q4",0.446451,
"OECD","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.406686,
"OECD","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.158308,
"OECD","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.122955,
"OECD","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.035752,
"OECD","QGDP","TOT","PC_CHGPP","Q","2013-Q1",0.535623,
"OECD","QGDP","TOT","PC_CHGPP","Q","2013-Q2",0.480823,
"OECD","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.698836,
"OECD","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.591857,
"OECD","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.38795,
"OECD","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.415483,
"OECD","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.798672,
"OECD","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.61356,
"OECD","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.822718,
"OECD","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.515643,
"OECD","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.523853,
"OECD","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.290558,
"OECD","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.424557,
"OECD","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.472543,
"OECD","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.419418,
"OECD","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.724013,
"OECD","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.562226,
"OECD","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.760929,
"OECD","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.721869,
"OECD","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.65273,
"NOR","QGDP","TOT","PC_CHGPP","Q","1965-Q4",0.760749,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1966-Q1",0.530171,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1966-Q2",0.945991,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1966-Q3",1.351787,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1966-Q4",1.742888,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1967-Q1",2.115153,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1967-Q2",1.548683,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1967-Q3",1.010316,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1967-Q4",0.490642,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1968-Q1",-0.018835,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1968-Q2",0.396581,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1968-Q3",0.808763,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1968-Q4",1.212764,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1969-Q1",1.603744,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1969-Q2",1.200889,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1969-Q3",0.813607,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1969-Q4",0.436963,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1970-Q1",0.06665,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1970-Q2",0.382576,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1970-Q3",0.695855,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1970-Q4",1.003665,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1971-Q1",1.303203,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1971-Q2",1.320492,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1971-Q3",1.336919,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1971-Q4",1.352475,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1972-Q1",1.367177,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1972-Q2",1.221701,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1972-Q3",1.0814,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1972-Q4",0.94567,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1973-Q1",0.813763,"E"
"NOR","QGDP","TOT","PC_CHGPP","Q","1973-Q2",0.999672,"E"
